Timestamp,Latitude,Longitude,Occupancy,Capacity,QueueLength,TrafficCongestion,IsSpecialDay,VehicleTypeWeight
2016-11-17 09:03:00,26.14754886,91.72799519,490,1322,3,average,0,0.5
2016-11-17 09:31:00,26.14754886,91.72799519,558,1322,2,low,0,1.0
2016-11-17 09:57:00,26.14754886,91.72799519,692,1322,3,low,0,1.0
2016-11-17 10:31:00,26.14754886,91.72799519,763,1322,5,average,0,1.0
2016-11-17 11:04:00,26.14754886,91.72799519,818,1322,6,average,0,1.0
2016-11-17 11:31:00,26.14754886,91.72799519,845,1322,6,average,0,1.5
2016-11-17 12:04:00,26.14754886,91.72799519,872,1322,9,high,0,1.0
2016-11-17 12:31:00,26.14754886,91.72799519,882,1322,9,high,0,0.5
2016-11-17 13:04:00,26.14754886,91.72799519,906,1322,9,high,0,1.0
2016-11-17 13:31:00,26.14754886,91.72799519,899,1322,9,high,0,1.5
2016-11-17 14:04:00,26.14754886,91.72799519,899,1322,5,average,0,1.0
2016-11-17 14:30:00,26.14754886,91.72799519,893,1322,5,average,0,1.0
2016-11-17 14:58:00,26.14754886,91.72799519,875,1322,4,average,0,1.0
2016-11-17 15:30:00,26.14754886,91.72799519,833,1322,3,low,0,1.0
2016-11-17 15:58:00,26.14754886,91.72799519,794,1322,3,low,0,0.5
2016-11-17 16:31:00,26.14754886,91.72799519,750,1322,2,low,0,1.0
2016-11-18 08:01:00,26.14754886,91.72799519,342,1322,2,low,0,1.0
2016-11-18 08:01:00,26.14754886,91.72799519,342,1322,2,low,0,1.0
2016-11-18 08:27:00,26.14754886,91.72799519,370,1322,3,low,0,1.0
2016-11-18 09:27:00,26.14754886,91.72799519,466,1322,2,low,0,1.0
2016-11-18 10:01:00,26.14754886,91.72799519,524,1322,4,low,0,1.0
2016-11-18 10:27:00,26.14754886,91.72799519,570,1322,3,low,0,0.5
2016-11-18 11:01:00,26.14754886,91.72799519,606,1322,8,high,0,0.5
2016-11-18 11:34:00,26.14754886,91.72799519,643,1322,6,average,0,0.5
2016-11-18 12:01:00,26.14754886,91.72799519,659,1322,9,high,0,0.5
2016-11-18 12:27:00,26.14754886,91.72799519,709,1322,9,high,0,1.0
2016-11-18 13:01:00,26.14754886,91.72799519,716,1322,8,high,0,1.0
2016-11-18 13:34:00,26.14754886,91.72799519,721,1322,8,high,0,1.0
2016-11-18 14:01:00,26.14754886,91.72799519,703,1322,4,average,0,1.0
2016-11-18 14:28:00,26.14754886,91.72799519,696,1322,5,average,0,1.0
2016-11-18 15:01:00,26.14754886,91.72799519,670,1322,3,low,0,1.0
2016-11-18 15:28:00,26.14754886,91.72799519,626,1322,3,low,0,1.5
2016-11-18 16:01:00,26.14754886,91.72799519,593,1322,2,low,0,1.0
2016-11-18 16:28:00,26.14754886,91.72799519,575,1322,2,low,0,1.0
2016-11-19 07:57:00,26.14754886,91.72799519,276,1322,2,low,0,1.0
2016-11-19 08:31:00,26.14754886,91.72799519,304,1322,2,low,0,0.5
2016-11-19 08:57:00,26.14754886,91.72799519,352,1322,2,low,0,1.0
2016-11-19 09:31:00,26.14754886,91.72799519,424,1322,2,low,0,1.5
2016-11-19 10:04:00,26.14754886,91.72799519,510,1322,4,average,0,0.5
2016-11-19 10:31:00,26.14754886,91.72799519,567,1322,4,average,0,0.5
2016-11-19 10:58:00,26.14754886,91.72799519,634,1322,4,average,0,1.5
2016-11-19 11:31:00,26.14754886,91.72799519,723,1322,6,average,0,1.0
2016-11-19 12:04:00,26.14754886,91.72799519,798,1322,9,high,0,0.5
2016-11-19 12:31:00,26.14754886,91.72799519,842,1322,6,average,0,0.5
2016-11-19 13:04:00,26.14754886,91.72799519,879,1322,8,high,0,1.0
2016-11-19 13:31:00,26.14754886,91.72799519,940,1322,8,high,0,1.0
2016-11-19 14:04:00,26.14754886,91.72799519,988,1322,5,average,0,1.0
2016-11-19 14:31:00,26.14754886,91.72799519,1004,1322,5,average,0,1.0
2016-11-19 15:04:00,26.14754886,91.72799519,1015,1322,3,low,0,1.0
2016-11-19 15:31:00,26.14754886,91.72799519,1023,1322,4,low,0,0.5
2016-11-19 16:04:00,26.14754886,91.72799519,1000,1322,2,low,0,0.5
2016-11-19 16:31:00,26.14754886,91.72799519,966,1322,3,low,0,1.0
2016-11-20 08:01:00,26.14754886,91.72799519,339,1322,3,low,1,0.5
2016-11-20 08:27:00,26.14754886,91.72799519,339,1322,3,low,1,1.0
2016-11-20 09:01:00,26.14754886,91.72799519,345,1322,3,low,1,1.0
2016-11-20 09:27:00,26.14754886,91.72799519,381,1322,3,low,1,1.0
2016-11-20 10:01:00,26.14754886,91.72799519,447,1322,5,low,1,1.0
2016-11-20 10:27:00,26.14754886,91.72799519,493,1322,5,average,1,0.5
2016-11-20 11:01:00,26.14754886,91.72799519,594,1322,8,average,1,1.5
2016-11-20 11:27:00,26.14754886,91.72799519,659,1322,11,high,1,1.0
2016-11-20 12:01:00,26.14754886,91.72799519,738,1322,12,high,1,0.5
2016-11-20 12:34:00,26.14754886,91.72799519,784,1322,12,high,1,1.0
2016-11-20 13:07:00,26.14754886,91.72799519,833,1322,12,high,1,1.0
2016-11-20 13:27:00,26.14754886,91.72799519,866,1322,12,high,1,1.5
2016-11-20 14:01:00,26.14754886,91.72799519,894,1322,6,average,1,1.0
2016-11-20 14:27:00,26.14754886,91.72799519,906,1322,6,average,1,1.0
2016-11-20 15:01:00,26.14754886,91.72799519,907,1322,4,low,1,1.0
2016-11-20 15:27:00,26.14754886,91.72799519,872,1322,4,low,1,1.5
2016-11-20 16:01:00,26.14754886,91.72799519,826,1322,3,low,1,1.0
2016-11-20 16:31:00,26.14754886,91.72799519,771,1322,3,low,1,1.0
2016-11-21 08:04:00,26.14754886,91.72799519,316,1322,2,low,0,1.0
2016-11-21 08:31:00,26.14754886,91.72799519,345,1322,2,low,0,1.0
2016-11-21 09:04:00,26.14754886,91.72799519,390,1322,3,low,0,1.0
2016-11-21 09:31:00,26.14754886,91.72799519,436,1322,2,low,0,1.0
2016-11-21 10:04:00,26.14754886,91.72799519,512,1322,3,low,0,1.0
2016-11-21 10:31:00,26.14754886,91.72799519,560,1322,5,average,0,1.0
2016-11-21 11:04:00,26.14754886,91.72799519,627,1322,6,average,0,0.5
2016-11-21 11:30:00,26.14754886,91.72799519,671,1322,6,average,0,1.0
2016-11-21 11:57:00,26.14754886,91.72799519,698,1322,6,average,0,1.0
2016-11-21 12:31:00,26.14754886,91.72799519,721,1322,8,high,0,1.0
2016-11-21 12:57:00,26.14754886,91.72799519,762,1322,9,high,0,1.0
2016-11-21 13:31:00,26.14754886,91.72799519,755,1322,8,high,0,1.0
2016-11-21 14:04:00,26.14754886,91.72799519,746,1322,4,average,0,1.0
2016-11-21 14:31:00,26.14754886,91.72799519,727,1322,5,average,0,1.0
2016-11-21 14:57:00,26.14754886,91.72799519,703,1322,6,high,0,0.5
2016-11-21 15:31:00,26.14754886,91.72799519,647,1322,2,low,0,0.5
2016-11-21 15:57:00,26.14754886,91.72799519,618,1322,2,low,0,1.0
2016-11-21 16:31:00,26.14754886,91.72799519,552,1322,1,low,0,1.0
2016-11-22 07:57:00,26.14754886,91.72799519,406,1322,2,low,0,1.0
2016-11-22 08:31:00,26.14754886,91.72799519,438,1322,3,average,0,1.0
2016-11-22 09:04:00,26.14754886,91.72799519,490,1322,3,low,0,1.5
2016-11-22 09:31:00,26.14754886,91.72799519,534,1322,2,low,0,0.5
2016-11-22 10:04:00,26.14754886,91.72799519,586,1322,4,low,0,1.0
2016-11-22 10:31:00,26.14754886,91.72799519,653,1322,6,high,0,1.0
2016-11-22 11:04:00,26.14754886,91.72799519,697,1322,7,high,0,0.5
2016-11-22 11:31:00,26.14754886,91.72799519,733,1322,7,high,0,1.0
2016-11-22 12:04:00,26.14754886,91.72799519,748,1322,9,high,0,1.0
2016-11-22 12:31:00,26.14754886,91.72799519,746,1322,9,high,0,1.0
2016-11-22 12:57:00,26.14754886,91.72799519,772,1322,9,high,0,1.0
2016-11-22 13:31:00,26.14754886,91.72799519,775,1322,8,high,0,1.0
2016-11-22 13:57:00,26.14754886,91.72799519,788,1322,5,average,0,1.0
2016-11-22 14:31:00,26.14754886,91.72799519,761,1322,5,average,0,0.5
2016-11-22 14:57:00,26.14754886,91.72799519,740,1322,4,average,0,1.0
2016-11-22 15:31:00,26.14754886,91.72799519,716,1322,2,low,0,1.0
2016-11-22 15:57:00,26.14754886,91.72799519,679,1322,2,low,0,1.0
2016-11-22 16:30:00,26.14754886,91.72799519,610,1322,2,low,0,0.5
2016-11-23 08:04:00,26.14754886,91.72799519,438,1322,2,low,0,1.5
2016-11-23 08:30:00,26.14754886,91.72799519,477,1322,2,low,0,1.0
2016-11-23 08:57:00,26.14754886,91.72799519,524,1322,1,low,0,1.0
2016-11-23 09:31:00,26.14754886,91.72799519,603,1322,3,low,0,0.5
2016-11-23 10:04:00,26.14754886,91.72799519,678,1322,4,average,0,1.0
2016-11-23 10:31:00,26.14754886,91.72799519,735,1322,5,average,0,1.0
2016-11-23 11:04:00,26.14754886,91.72799519,770,1322,6,average,0,1.0
2016-11-23 11:31:00,26.14754886,91.72799519,797,1322,6,average,0,1.0
2016-11-23 11:57:00,26.14754886,91.72799519,822,1322,6,average,0,1.5
2016-11-23 12:31:00,26.14754886,91.72799519,833,1322,9,high,0,1.5
2016-11-23 13:04:00,26.14754886,91.72799519,842,1322,8,high,0,1.0
2016-11-23 13:31:00,26.14754886,91.72799519,854,1322,8,high,0,0.5
2016-11-23 13:57:00,26.14754886,91.72799519,850,1322,5,average,0,0.5
2016-11-23 14:30:00,26.14754886,91.72799519,855,1322,4,average,0,0.5
2016-11-23 15:04:00,26.14754886,91.72799519,823,1322,3,low,0,1.0
2016-11-23 15:31:00,26.14754886,91.72799519,781,1322,3,low,0,0.5
2016-11-23 16:04:00,26.14754886,91.72799519,730,1322,3,low,0,1.0
2016-11-23 16:30:00,26.14754886,91.72799519,702,1322,2,low,0,1.0
2016-11-24 08:00:00,26.14754886,91.72799519,371,1322,2,low,0,1.0
2016-11-24 08:27:00,26.14754886,91.72799519,385,1322,1,low,0,1.0
2016-11-24 09:00:00,26.14754886,91.72799519,439,1322,4,average,0,1.0
2016-11-24 09:34:00,26.14754886,91.72799519,501,1322,2,low,0,1.5
2016-11-24 10:01:00,26.14754886,91.72799519,551,1322,3,low,0,0.5
2016-11-24 10:27:00,26.14754886,91.72799519,608,1322,3,low,0,1.0
2016-11-24 11:00:00,26.14754886,91.72799519,671,1322,6,average,0,1.0
2016-11-24 11:27:00,26.14754886,91.72799519,707,1322,6,average,0,1.0
2016-11-24 12:00:00,26.14754886,91.72799519,750,1322,10,high,0,1.0
2016-11-24 12:30:00,26.14754886,91.72799519,798,1322,9,high,0,0.5
2016-11-24 13:04:00,26.14754886,91.72799519,821,1322,8,high,0,1.0
2016-11-24 13:30:00,26.14754886,91.72799519,817,1322,8,high,0,1.0
2016-11-24 13:57:00,26.14754886,91.72799519,804,1322,6,average,0,0.5
2016-11-24 14:30:00,26.14754886,91.72799519,791,1322,4,average,0,1.0
2016-11-24 14:57:00,26.14754886,91.72799519,763,1322,4,average,0,1.0
2016-11-24 15:31:00,26.14754886,91.72799519,730,1322,3,low,0,1.0
2016-11-24 15:57:00,26.14754886,91.72799519,685,1322,2,low,0,0.5
2016-11-24 16:31:00,26.14754886,91.72799519,648,1322,2,low,0,1.0
2016-11-25 08:00:00,26.14754886,91.72799519,383,1322,2,low,0,1.5
2016-11-25 08:00:00,26.14754886,91.72799519,383,1322,1,low,0,1.0
2016-11-25 09:00:00,26.14754886,91.72799519,472,1322,2,low,0,1.5
2016-11-25 09:27:00,26.14754886,91.72799519,540,1322,2,low,0,1.0
2016-11-25 10:00:00,26.14754886,91.72799519,617,1322,3,low,0,1.5
2016-11-25 10:27:00,26.14754886,91.72799519,675,1322,4,low,0,1.0
2016-11-25 11:00:00,26.14754886,91.72799519,744,1322,6,average,0,1.0
2016-11-25 11:27:00,26.14754886,91.72799519,786,1322,8,high,0,1.0
2016-11-25 12:00:00,26.14754886,91.72799519,834,1322,7,average,0,0.5
2016-11-25 12:34:00,26.14754886,91.72799519,851,1322,9,high,0,1.0
2016-11-25 13:00:00,26.14754886,91.72799519,862,1322,8,high,0,1.0
2016-11-25 13:27:00,26.14754886,91.72799519,879,1322,9,high,0,1.5
2016-11-25 14:00:00,26.14754886,91.72799519,877,1322,4,average,0,1.0
2016-11-25 14:34:00,26.14754886,91.72799519,858,1322,5,average,0,1.0
2016-11-25 15:00:00,26.14754886,91.72799519,830,1322,3,average,0,0.5
2016-11-25 15:27:00,26.14754886,91.72799519,777,1322,3,low,0,1.5
2016-11-25 16:00:00,26.14754886,91.72799519,721,1322,2,low,0,1.0
2016-11-25 16:27:00,26.14754886,91.72799519,683,1322,2,low,0,1.0
2016-11-26 08:01:00,26.14754886,91.72799519,376,1322,2,low,0,0.5
2016-11-26 08:28:00,26.14754886,91.72799519,405,1322,2,low,0,1.0
2016-11-26 09:01:00,26.14754886,91.72799519,474,1322,2,low,0,1.0
2016-11-26 09:35:00,26.14754886,91.72799519,558,1322,3,average,0,1.0
2016-11-26 10:01:00,26.14754886,91.72799519,652,1322,4,low,0,1.0
2016-11-26 10:35:00,26.14754886,91.72799519,751,1322,4,average,0,1.0
2016-11-26 11:01:00,26.14754886,91.72799519,819,1322,5,average,0,1.5
2016-11-26 11:28:00,26.14754886,91.72799519,840,1322,6,average,0,1.0
2016-11-26 12:01:00,26.14754886,91.72799519,905,1322,9,high,0,1.0
2016-11-26 12:28:00,26.14754886,91.72799519,969,1322,9,high,0,0.5
2016-11-26 13:01:00,26.14754886,91.72799519,1002,1322,8,high,0,1.0
2016-11-26 13:28:00,26.14754886,91.72799519,1044,1322,8,high,0,1.0
2016-11-26 14:01:00,26.14754886,91.72799519,1086,1322,6,high,0,1.0
2016-11-26 14:41:00,26.14754886,91.72799519,1180,1322,7,high,0,0.5
2016-11-26 15:01:00,26.14754886,91.72799519,1212,1322,2,low,0,1.0
2016-11-26 15:28:00,26.14754886,91.72799519,1235,1322,3,low,0,1.0
2016-11-26 16:01:00,26.14754886,91.72799519,1226,1322,3,low,0,1.0
2016-11-26 16:28:00,26.14754886,91.72799519,1200,1322,2,low,0,1.0
2016-11-27 08:02:00,26.14754886,91.72799519,425,1322,3,low,1,1.0
2016-11-27 08:32:00,26.14754886,91.72799519,425,1322,2,low,1,1.0
2016-11-27 09:02:00,26.14754886,91.72799519,435,1322,3,low,1,0.5
2016-11-27 09:32:00,26.14754886,91.72799519,457,1322,4,low,1,1.0
2016-11-27 10:01:00,26.14754886,91.72799519,492,1322,5,low,1,1.0
2016-11-27 10:32:00,26.14754886,91.72799519,565,1322,6,average,1,1.0
2016-11-27 11:01:00,26.14754886,91.72799519,671,1322,7,average,1,1.0
2016-11-27 11:31:00,26.14754886,91.72799519,741,1322,8,average,1,1.0
2016-11-27 12:01:00,26.14754886,91.72799519,803,1322,13,high,1,1.0
2016-11-27 12:32:00,26.14754886,91.72799519,861,1322,13,high,1,1.0
2016-11-27 13:08:00,26.14754886,91.72799519,900,1322,12,high,1,1.0
2016-11-27 13:32:00,26.14754886,91.72799519,927,1322,11,high,1,1.0
2016-11-27 14:02:00,26.14754886,91.72799519,960,1322,7,average,1,1.0
2016-11-27 14:31:00,26.14754886,91.72799519,988,1322,7,average,1,1.0
2016-11-27 15:01:00,26.14754886,91.72799519,990,1322,3,low,1,1.0
2016-11-27 15:32:00,26.14754886,91.72799519,954,1322,4,low,1,0.5
2016-11-27 16:01:00,26.14754886,91.72799519,907,1322,3,low,1,1.0
2016-11-27 16:32:00,26.14754886,91.72799519,874,1322,4,average,1,1.0
2016-11-28 08:01:00,26.14754886,91.72799519,358,1322,1,low,0,0.5
2016-11-28 08:32:00,26.14754886,91.72799519,395,1322,2,low,0,0.5
2016-11-28 09:02:00,26.14754886,91.72799519,443,1322,2,low,0,1.0
2016-11-28 09:28:00,26.14754886,91.72799519,503,1322,3,low,0,1.0
2016-11-28 10:01:00,26.14754886,91.72799519,590,1322,4,average,0,1.0
2016-11-28 10:32:00,26.14754886,91.72799519,684,1322,5,average,0,1.0
2016-11-28 11:01:00,26.14754886,91.72799519,740,1322,6,average,0,1.0
2016-11-28 11:32:00,26.14754886,91.72799519,786,1322,6,average,0,1.0
2016-11-28 12:01:00,26.14754886,91.72799519,814,1322,9,high,0,1.0
2016-11-28 12:28:00,26.14754886,91.72799519,834,1322,9,high,0,1.0
2016-11-28 13:02:00,26.14754886,91.72799519,851,1322,9,high,0,1.0
2016-11-28 13:31:00,26.14754886,91.72799519,859,1322,8,high,0,1.0
2016-11-28 14:02:00,26.14754886,91.72799519,861,1322,4,average,0,0.5
2016-11-28 14:32:00,26.14754886,91.72799519,839,1322,4,average,0,1.0
2016-11-28 15:02:00,26.14754886,91.72799519,820,1322,3,low,0,1.0
2016-11-28 15:41:00,26.14754886,91.72799519,752,1322,3,low,0,1.0
2016-11-28 16:02:00,26.14754886,91.72799519,711,1322,2,low,0,1.0
2016-11-28 16:28:00,26.14754886,91.72799519,684,1322,3,average,0,1.0
2016-11-29 07:55:00,26.14754886,91.72799519,467,1322,2,low,0,1.0
2016-11-29 08:28:00,26.14754886,91.72799519,511,1322,3,average,0,0.5
2016-11-29 09:02:00,26.14754886,91.72799519,552,1322,2,low,0,1.5
2016-11-29 09:28:00,26.14754886,91.72799519,605,1322,3,low,0,1.0
2016-11-29 10:01:00,26.14754886,91.72799519,623,1322,3,low,0,1.0
2016-11-29 10:28:00,26.14754886,91.72799519,685,1322,5,average,0,0.5
2016-11-29 11:01:00,26.14754886,91.72799519,771,1322,6,average,0,1.0
2016-11-29 11:28:00,26.14754886,91.72799519,813,1322,6,average,0,1.0
2016-11-29 11:55:00,26.14754886,91.72799519,808,1322,6,average,0,1.0
2016-11-29 12:28:00,26.14754886,91.72799519,819,1322,9,high,0,1.0
2016-11-29 13:02:00,26.14754886,91.72799519,833,1322,8,high,0,1.5
2016-11-29 13:28:00,26.14754886,91.72799519,823,1322,8,high,0,0.5
2016-11-29 14:01:00,26.14754886,91.72799519,839,1322,4,average,0,0.5
2016-11-29 14:28:00,26.14754886,91.72799519,840,1322,4,average,0,1.0
2016-11-29 14:55:00,26.14754886,91.72799519,828,1322,4,average,0,1.0
2016-11-29 15:28:00,26.14754886,91.72799519,760,1322,3,low,0,1.0
2016-11-29 16:02:00,26.14754886,91.72799519,734,1322,2,low,0,1.5
2016-11-29 16:28:00,26.14754886,91.72799519,669,1322,2,low,0,1.0
2016-11-30 08:02:00,26.14754886,91.72799519,427,1322,2,low,0,1.0
2016-11-30 08:28:00,26.14754886,91.72799519,466,1322,2,low,0,1.0
2016-11-30 09:01:00,26.14754886,91.72799519,540,1322,3,average,0,0.5
2016-11-30 09:28:00,26.14754886,91.72799519,615,1322,2,low,0,1.0
2016-11-30 10:01:00,26.14754886,91.72799519,705,1322,4,low,0,1.5
2016-11-30 10:28:00,26.14754886,91.72799519,764,1322,4,low,0,1.0
2016-11-30 10:55:00,26.14754886,91.72799519,791,1322,4,average,0,1.0
2016-11-30 11:28:00,26.14754886,91.72799519,830,1322,6,average,0,1.0
2016-11-30 12:01:00,26.14754886,91.72799519,844,1322,6,average,0,1.0
2016-11-30 12:28:00,26.14754886,91.72799519,852,1322,9,high,0,0.5
2016-11-30 13:01:00,26.14754886,91.72799519,831,1322,8,high,0,1.0
2016-11-30 13:28:00,26.14754886,91.72799519,829,1322,6,average,0,1.0
2016-11-30 14:01:00,26.14754886,91.72799519,839,1322,4,average,0,1.0
2016-11-30 14:28:00,26.14754886,91.72799519,824,1322,6,high,0,1.0
2016-11-30 15:01:00,26.14754886,91.72799519,804,1322,3,low,0,1.0
2016-11-30 15:28:00,26.14754886,91.72799519,772,1322,3,low,0,0.5
2016-11-30 16:01:00,26.14754886,91.72799519,729,1322,2,low,0,1.0
2016-11-30 16:28:00,26.14754886,91.72799519,689,1322,3,average,0,1.0
2016-12-01 08:05:00,26.14754886,91.72799519,461,1322,2,low,0,1.0
2016-12-01 08:25:00,26.14754886,91.72799519,482,1322,2,average,0,1.0
2016-12-01 08:58:00,26.14754886,91.72799519,552,1322,3,low,0,1.0
2016-12-01 09:25:00,26.14754886,91.72799519,614,1322,3,low,0,1.0
2016-12-01 09:58:00,26.14754886,91.72799519,696,1322,2,low,0,1.0
2016-12-01 10:25:00,26.14754886,91.72799519,772,1322,4,low,0,1.0
2016-12-01 10:58:00,26.14754886,91.72799519,827,1322,4,average,0,1.0
2016-12-01 11:32:00,26.14754886,91.72799519,871,1322,5,average,0,1.0
2016-12-01 11:58:00,26.14754886,91.72799519,888,1322,6,average,0,1.0
2016-12-01 12:25:00,26.14754886,91.72799519,889,1322,7,average,0,1.0
2016-12-01 12:58:00,26.14754886,91.72799519,913,1322,7,average,0,1.0
2016-12-01 13:25:00,26.14754886,91.72799519,936,1322,8,high,0,0.5
2016-12-01 13:58:00,26.14754886,91.72799519,937,1322,6,average,0,1.0
2016-12-01 14:25:00,26.14754886,91.72799519,920,1322,5,average,0,1.0
2016-12-01 14:58:00,26.14754886,91.72799519,890,1322,5,average,0,1.0
2016-12-01 15:25:00,26.14754886,91.72799519,862,1322,3,low,0,1.0
2016-12-01 15:58:00,26.14754886,91.72799519,807,1322,3,low,0,1.0
2016-12-01 16:25:00,26.14754886,91.72799519,783,1322,2,low,0,1.0
2016-12-02 07:55:00,26.14754886,91.72799519,366,1322,2,low,0,1.0
2016-12-02 08:28:00,26.14754886,91.72799519,395,1322,2,low,0,1.0
2016-12-02 09:01:00,26.14754886,91.72799519,443,1322,3,average,0,0.5
2016-12-02 09:28:00,26.14754886,91.72799519,491,1322,3,low,0,1.0
2016-12-02 10:02:00,26.14754886,91.72799519,538,1322,4,average,0,0.5
2016-12-02 10:28:00,26.14754886,91.72799519,572,1322,4,low,0,1.0
2016-12-02 11:01:00,26.14754886,91.72799519,629,1322,6,average,0,1.0
2016-12-02 11:28:00,26.14754886,91.72799519,674,1322,6,average,0,1.0
2016-12-02 12:01:00,26.14754886,91.72799519,728,1322,9,high,0,0.5
2016-12-02 12:28:00,26.14754886,91.72799519,767,1322,9,high,0,1.0
2016-12-02 12:58:00,26.14754886,91.72799519,810,1322,9,high,0,0.5
2016-12-02 13:25:00,26.14754886,91.72799519,815,1322,8,high,0,1.5
2016-12-02 13:58:00,26.14754886,91.72799519,801,1322,6,average,0,1.0
2016-12-02 14:25:00,26.14754886,91.72799519,794,1322,4,average,0,1.0
2016-12-02 14:58:00,26.14754886,91.72799519,754,1322,7,high,0,1.0
2016-12-02 15:31:00,26.14754886,91.72799519,721,1322,3,low,0,0.5
2016-12-02 15:58:00,26.14754886,91.72799519,662,1322,2,low,0,1.5
2016-12-02 16:32:00,26.14754886,91.72799519,616,1322,3,average,0,1.0
2016-12-05 08:02:00,26.14754886,91.72799519,295,1322,3,low,1,1.0
2016-12-05 08:29:00,26.14754886,91.72799519,324,1322,3,low,1,1.0
2016-12-05 09:02:00,26.14754886,91.72799519,360,1322,4,low,1,1.0
2016-12-05 09:29:00,26.14754886,91.72799519,415,1322,3,low,1,1.5
2016-12-05 10:03:00,26.14754886,91.72799519,493,1322,6,average,1,1.0
2016-12-05 10:29:00,26.14754886,91.72799519,555,1322,5,low,1,1.0
2016-12-05 11:02:00,26.14754886,91.72799519,640,1322,7,average,1,1.0
2016-12-05 11:29:00,26.14754886,91.72799519,697,1322,8,average,1,1.5
2016-12-05 11:56:00,26.14754886,91.72799519,752,1322,11,high,1,1.0
2016-12-05 12:29:00,26.14754886,91.72799519,790,1322,12,high,1,0.5
2016-12-05 13:02:00,26.14754886,91.72799519,817,1322,11,high,1,0.5
2016-12-05 13:29:00,26.14754886,91.72799519,807,1322,12,high,1,1.0
2016-12-05 14:02:00,26.14754886,91.72799519,794,1322,9,high,1,0.5
2016-12-05 14:29:00,26.14754886,91.72799519,753,1322,6,average,1,1.0
2016-12-05 15:02:00,26.14754886,91.72799519,702,1322,3,low,1,1.0
2016-12-05 15:29:00,26.14754886,91.72799519,678,1322,4,low,1,0.5
2016-12-05 16:02:00,26.14754886,91.72799519,611,1322,3,low,1,1.0
2016-12-05 16:29:00,26.14754886,91.72799519,570,1322,2,low,1,1.0
2016-12-06 07:56:00,26.14754886,91.72799519,377,1322,1,low,0,1.0
2016-12-06 08:29:00,26.14754886,91.72799519,402,1322,2,low,0,1.0
2016-12-06 08:56:00,26.14754886,91.72799519,429,1322,3,low,0,1.0
2016-12-06 09:29:00,26.14754886,91.72799519,497,1322,3,low,0,1.0
2016-12-06 10:02:00,26.14754886,91.72799519,582,1322,4,low,0,1.0
2016-12-06 10:29:00,26.14754886,91.72799519,639,1322,3,low,0,1.0
2016-12-06 11:02:00,26.14754886,91.72799519,725,1322,6,average,0,1.0
2016-12-06 11:29:00,26.14754886,91.72799519,759,1322,6,average,0,1.0
2016-12-06 11:56:00,26.14754886,91.72799519,782,1322,6,average,0,1.0
2016-12-06 12:29:00,26.14754886,91.72799519,774,1322,9,high,0,0.5
2016-12-06 12:56:00,26.14754886,91.72799519,797,1322,6,average,0,1.5
2016-12-06 13:29:00,26.14754886,91.72799519,813,1322,8,high,0,1.0
2016-12-06 14:02:00,26.14754886,91.72799519,819,1322,5,average,0,1.5
2016-12-06 14:29:00,26.14754886,91.72799519,790,1322,4,average,0,0.5
2016-12-06 15:02:00,26.14754886,91.72799519,756,1322,3,low,0,1.0
2016-12-06 15:29:00,26.14754886,91.72799519,711,1322,4,average,0,1.0
2016-12-06 16:02:00,26.14754886,91.72799519,661,1322,2,low,0,0.5
2016-12-06 16:29:00,26.14754886,91.72799519,614,1322,3,low,0,1.5
2016-12-07 07:59:00,26.14754886,91.72799519,415,1322,2,low,0,1.0
2016-12-07 08:26:00,26.14754886,91.72799519,440,1322,2,low,0,1.0
2016-12-07 08:55:00,26.14754886,91.72799519,495,1322,2,low,0,1.0
2016-12-07 09:26:00,26.14754886,91.72799519,550,1322,3,low,0,0.5
2016-12-07 09:59:00,26.14754886,91.72799519,630,1322,2,low,0,1.0
2016-12-07 10:26:00,26.14754886,91.72799519,685,1322,4,low,0,1.0
2016-12-07 10:59:00,26.14754886,91.72799519,745,1322,5,average,0,1.0
2016-12-07 11:25:00,26.14754886,91.72799519,775,1322,6,average,0,1.0
2016-12-07 11:59:00,26.14754886,91.72799519,808,1322,6,average,0,1.0
2016-12-07 12:26:00,26.14754886,91.72799519,820,1322,9,high,0,1.0
2016-12-07 12:59:00,26.14754886,91.72799519,855,1322,6,average,0,0.5
2016-12-07 13:26:00,26.14754886,91.72799519,886,1322,8,high,0,1.5
2016-12-07 13:59:00,26.14754886,91.72799519,882,1322,6,average,0,1.0
2016-12-07 14:26:00,26.14754886,91.72799519,875,1322,5,average,0,1.5
2016-12-07 14:59:00,26.14754886,91.72799519,841,1322,4,average,0,1.0
2016-12-07 15:32:00,26.14754886,91.72799519,792,1322,2,low,0,1.0
2016-12-07 15:59:00,26.14754886,91.72799519,765,1322,2,low,0,0.5
2016-12-07 16:32:00,26.14754886,91.72799519,734,1322,2,low,0,1.0
2016-12-08 07:59:00,26.14754886,91.72799519,380,1322,2,low,0,1.0
2016-12-08 08:26:00,26.14754886,91.72799519,403,1322,2,low,0,1.0
2016-12-08 08:59:00,26.14754886,91.72799519,441,1322,2,low,0,1.0
2016-12-08 09:26:00,26.14754886,91.72799519,515,1322,2,low,0,1.0
2016-12-08 09:59:00,26.14754886,91.72799519,607,1322,2,low,0,1.0
2016-12-08 10:32:00,26.14754886,91.72799519,730,1322,5,average,0,1.0
2016-12-08 10:59:00,26.14754886,91.72799519,801,1322,5,average,0,1.0
2016-12-08 11:32:00,26.14754886,91.72799519,853,1322,5,average,0,1.0
